353,Excel Impact,Health Insurance,Swap Timing,3rdDay530PM,127447,(8) 7403093294 (0%),,_
354,Excel Impact,Health Insurance,Swap Timing,4thDay600PM,127452,(8) 6627800683 (0%),,_
355,Excel Impact,Health Insurance,Swap Timing,5thDay1100aM,127454,(8) 2709842442 (0%),,_
545,Excel Impact,Home Insurance,Swap and Save,2ndDay230PM,129676,(8) 9378941278 (N/A%),_,(8) 2088312828 (0%)
546,Excel Impact,Home Insurance,Swap and Save,6thDay600PM,129683,(8) 9168665641 (0%),,_
410,Excel Impact,Medicare Over 65,No Gaps OE,1stDay1230PM,132660,(8) 8565540576 (N/A%),,_
411,Excel Impact,Medicare Over 65,No Gaps OE,2ndDay130PM,132664,(8) 6017619891 (0%),,_
412,Excel Impact,Medicare Over 65,No Gaps OE,3rdDay130PM,132667,(8) 6056991758 (0%),,_
413,Excel Impact,Medicare Over 65,No Gaps OE,3rdDay400PM,132668,(8) 6266319790 (0%),,_
414,Excel Impact,Medicare Over 65,No Gaps OE,4thDay1030AM,132669,(8) 3096032384 (0%),,_
415,Excel Impact,Medicare Over 65,No Gaps OE,5thDay300PM,132672,(8) 4069195813 (0%),,_
416,Excel Impact,Medicare Over 65,Plans,2ndDay530PM,128486,(8) 6784336883 (0%),,_
417,Excel Impact,Medicare Over 65,Plans,3rdDay130PM,128488,(8) 9416810921 (0%),,_
418,Excel Impact,Medicare Over 65,Plans,3rdDay400PM,128489,(8) 7063033583 (0%),,_
419,Excel Impact,Medicare Over 65,Plans,4thDay600PM,128491,(8) 4016463354 (0%),,_
420,Excel Impact,Medicare Over 65,Plans,5thDay300PM,128493,(8) 2185583436 (0%),,_
573,Excel Impact,Medicare Under 65,No Gaps OE,5thDay300PM,133313,(8) 6627800625 (0%),,_
174,Fluent,D2S - AARP - Membership Driver - SMS,Agent Name,1stDay1230PM,107386,(11) 4172443163 (1.562%),(11) 6145023383 (N/A%),(11) 5205257400 (10.417%),(11) 8284707305 (15.584%)
175,Fluent,D2S - AARP - Membership Driver - SMS,Agent Name,1stDay400PM,107387,(11) 2166664781 (0%),(11) 3603692582 (N/A%),(11) 3155663426 (4.545%),(11) 6183137388 (11.429%)
176,Fluent,D2S - AARP - Membership Driver - SMS,Agent Name,3rdDay930AM,107391,(11) 5023934600 (2.174%),(11) 7179154905 (N/A%),(11) 5592347336 (10.843%),(11) 8163193489 (7.547%)
177,Fluent,D2S - AARP - Membership Driver - SMS,No Agent Name,1stDay1230PM,107377,(11) 9374468471 (1.724%),(11) 9163148093 (N/A%),(11) 5703887170 (9.091%),(11) 5046087847 (3.279%)
178,Fluent,D2S - AARP - Membership Driver - SMS,No Agent Name,1stDay400PM,107378,(11) 8044922850 (1.754%),(11) 9094941090 (N/A%),(11) 5404055919 (5.607%),(11) 6062889507 (25.00%)
179,Fluent,D2S - AARP - Membership Driver - SMS,No Agent Name,3rdDay930AM,107382,(11) 5053367255 (2.041%),(11) 3239865681 (N/A%),(11) 2093879692 (6.250%),(11) 5733738342 (N/A%)
428,Fluent,D2S - Adduco - SSDI - D2S - SMS - Drips,Defend + Benefit,3rdDay930AM,126823,(6) 3048129027 (0%),_,(6) 3369309514 (1.471%)
431,Fluent,D2S - Adduco - SSDI - D2S - SMS - Drips,Defend + Benefit,2ndDay915AM,126821,(6) 8435485244 (2.667%),,_
429,Fluent,D2S - Adduco - SSDI - D2S - SMS - Drips,Entitled,2ndDay915AM,119188,(6) 8703746088 (2.717%),_,(6) 9109748038 (5.978%)
432,Fluent,D2S - Adduco - SSDI - D2S - SMS - Drips,Entitled,3rdDay930AM,119190,(6) 2312672908 (4.969%),,_
430,Fluent,D2S - Adduco - SSDI - D2S - SMS - Drips,Guidance,3rdDay930AM,98009,(6) 9417598744 (2.995%),(6) 7344980283 (N/A%),_
433,Fluent,D2S - Adduco - SSDI - D2S - SMS - Drips,Guidance,2ndDay915AM,98007,(6) 2569144399 (1.900%),,_
307,Fluent,D2S - Auto Insurance - D2S - SMS - Drips,CYOA,1stDay915AM,111224,(6) 5858830562 (1.724%),(6) 5626891834 (N/A%),_
308,Fluent,D2S - Auto Insurance - D2S - SMS - Drips,CYOA,2ndDay915AM,111228,(6) 4064194115 (0.634%),_,(6) 9896377078 (2.800%)
309,Fluent,D2S - Auto Insurance - D2S - SMS - Drips,Dont Settle,1stDay1100AM,119225,(6) 3214492021 (1.449%),_,(6) 4147103437 (6.849%)
310,Fluent,D2S - Auto Insurance - D2S - SMS - Drips,Dont Settle,1stDay915AM,119224,(6) 9363690551 (1.429%),_,(6) 8156801181 (0%)
311,Fluent,D2S - Auto Insurance - D2S - SMS - Drips,Dont Settle,2ndDay915AM,119228,(6) 2078035088 (1.156%),_,(6) 9705107557 (2.740%)
312,Fluent,D2S - Auto Insurance - D2S - SMS - Drips,Dont Settle,3rdDay930AM,119230,(6) 6034511041 (4.688%),(6) 2693153278 (N/A%),_
313,Fluent,D2S - Auto Insurance - D2S - SMS - Drips,Flexible + Money in Pocket,2ndDay915AM,107105,(6) 7074053965 (2.112%),_,(6) 4842553805 (2.700%)
314,Fluent,D2S - Auto Insurance - D2S - SMS - Drips,Flexible + Money in Pocket,3rdDay930AM,107107,(6) 7247017814 (2.640%),_,(6) 5803293007 (3.716%)
37,Fluent,D2S - Class Action Lawsuit - D2S,Tort Elmiron,2ndDay130PM,123631,(6) 2295365892 (1.235%),,_
38,Fluent,D2S - Class Action Lawsuit - D2S,Tort Elmiron,3rdDay1100AM,123633,(6) 3155627003 (0%),,_
28,Fluent,D2S - Class Action Lawsuit - D2S,Tort Hernia Mesh,3rdDay1100AM,123657,(6) 9563060151 (5.970%),(6) 2543474176 (N/A%),(6) 8148225045 (2.273%),(6) 4024483096 (0%)
39,Fluent,D2S - Class Action Lawsuit - D2S,Tort Hernia Mesh,1stDay1100AM,123651,(6) 8175321884 (1.538%),,_
40,Fluent,D2S - Class Action Lawsuit - D2S,Tort Hernia Mesh,2ndDay130PM,123655,(6) 5026637139 (0.526%),,_
29,Fluent,D2S - Class Action Lawsuit - D2S,Tort RoundUp,1stDay1100AM,123635,(6) 5416235093 (2.913%),(6) 5139405949 (N/A%),(6) 4697725471 (5.319%),(6) 3526326433 (1.053%)
30,Fluent,D2S - Class Action Lawsuit - D2S,Tort RoundUp,2ndDay130PM,123639,(6) 9312811087 (0%),(6) 2088446785 (N/A%),(6) 7206159861 (2.463%),(6) 3609380893 (0%)
31,Fluent,D2S - Class Action Lawsuit - D2S,Tort RoundUp,3rdDay1100AM,123641,(6) 6199010181 (4.545%),(6) 6615249864 (N/A%),(6) 5098758035 (0%),(6) 4703331126 (1.250%)
32,Fluent,D2S - Class Action Lawsuit - D2S,Tort Roundup Advocate,1stDay1100AM,127153,(6) 4078876257 (2.151%),(6) 5016534192 (N/A%),(6) 9015876829 (7.609%),(6) 4054492040 (3.797%)
33,Fluent,D2S - Class Action Lawsuit - D2S,Tort Roundup Advocate,2ndDay130PM,127157,(6) 6062667494 (0.448%),(6) 5054512100 (N/A%),(6) 2097526103 (1.951%),(6) 5732852452 (1.205%)
41,Fluent,D2S - Class Action Lawsuit - D2S,Tort Talcum,1stDay1100AM,123659,(6) 7577334164 (3.896%),,_
42,Fluent,D2S - Class Action Lawsuit - D2S,Tort Talcum,2ndDay130PM,123663,(6) 5049771831 (0%),,_
43,Fluent,D2S - Class Action Lawsuit - D2S,Tort Talcum,3rdDay1100AM,123665,(6) 4784012557 (0%),,_
34,Fluent,D2S - Class Action Lawsuit - D2S,Tort Zantac,1stDay1100AM,123643,(6) 4199635498 (1.149%),(6) 2255134143 (N/A%),(6) 8608462425 (0%),(6) 7608547293 (1.111%)
35,Fluent,D2S - Class Action Lawsuit - D2S,Tort Zantac,2ndDay130PM,123647,(6) 8286001074 (0.410%),(6) 9378872422 (N/A%),(6) 9167750802 (1.626%),(6) 5705199024 (0%)
36,Fluent,D2S - Class Action Lawsuit - D2S,Tort Zantac,3rdDay1100AM,123649,(6) 7402562315 (1.333%),(6) 2709472029 (N/A%),(6) 3306794089 (4.054%),(6) 6155537726 (2.532%)
460,Fluent,D2S - Data Prosper (Inbound.io) - MVA - SMS,Compensation,3rdDay1130AM,119907,(6) 6056270201 (0.463%),_,(6) 7755103408 (2.715%)
462,Fluent,D2S - Data Prosper (Inbound.io) - MVA - SMS,Compensation,2ndDay1100AM,119905,(6) 9782167333 (0.581%),,_
459,Fluent,D2S - Data Prosper (Inbound.io) - MVA - SMS,Value Your case,3rdDay1130AM,122731,(6) 2185611052 (0%),(6) 2316407063 (N/A%),,(6) 6075582846 (0.524%)
461,Fluent,D2S - Data Prosper (Inbound.io) - MVA - SMS,Value Your case,2ndDay1100AM,122729,(6) 7346077325 (0.775%),_,(6) 6269863147 (5.839%)
198,Fluent,D2S - EPCVIP - Personal Loans - SMS - DR,Examples + Click Now,1stDay915AM,106654,(6) 4793338037 (0%),_,(6) 8149452066 (6.500%)
199,Fluent,D2S - EPCVIP - Personal Loans - SMS - DR,Examples + Click Now,2ndDay915AM,106659,(6) 5738920193 (0%),_,(6) 5599211035 (3.00%)
200,Fluent,D2S - EPCVIP - Personal Loans - SMS - DR,Examples + Click Now,3rdDay930AM,106661,(6) 5617784112 (0%),,(6) 9283633707 (3.670%),
205,Fluent,D2S - EPCVIP - Personal Loans - SMS - DR,Examples + Click Now,1stDay1035AM,106655,(6) 4172193358 (0%),,_
206,Fluent,D2S - EPCVIP - Personal Loans - SMS - DR,Examples + Click Now,1stDay230PM,106657,(6) 7606085265 (0%),,_
201,Fluent,D2S - EPCVIP - Personal Loans - SMS - DR,Money in Account,2ndDay915AM,124147,(6) 7077770277 (0%),_,(6) 4844961833 (6.757%)
202,Fluent,D2S - EPCVIP - Personal Loans - SMS - DR,Money in Account,3rdDay930AM,124149,(6) 4709800292 (0%),_,(6) 8608734237 (1.569%)
207,Fluent,D2S - EPCVIP - Personal Loans - SMS - DR,Money in Account,1stDay1035AM,124143,(6) 8066218650 (0%),,_
208,Fluent,D2S - EPCVIP - Personal Loans - SMS - DR,Money in Account,1stDay230PM,124145,(6) 4027834072 (0%),,_
209,Fluent,D2S - EPCVIP - Personal Loans - SMS - DR,Money in Account,1stDay915AM,124142,(6) 7244148817 (0%),,_
203,Fluent,D2S - EPCVIP - Personal Loans - SMS - DR,Personal Use + Click Now,1stDay915AM,117347,(6) 8088671263 (0%),_,(6) 5098720374 (2.083%)
204,Fluent,D2S - EPCVIP - Personal Loans - SMS - DR,Personal Use + Click Now,3rdDay930AM,117354,(6) 7209127764 (0%),_,(6) 6184544001 (2.299%)
210,Fluent,D2S - EPCVIP - Personal Loans - SMS - DR,Personal Use + Click Now,1stDay1035AM,117348,(6) 5408893843 (0%),,_
211,Fluent,D2S - EPCVIP - Personal Loans - SMS - DR,Personal Use + Click Now,1stDay230PM,117350,(6) 7196651061 (0%),,_
212,Fluent,D2S - EPCVIP - Personal Loans - SMS - DR,Personal Use + Click Now,2ndDay915AM,117352,(6) 5705723006 (0%),,_
486,Fluent,D2S - Get Trucker Jobs - D2S - SMS - Drips,CDL Jobs,2ndDay915AM,108928,(6) 9363011737 (1.036%),,_
487,Fluent,D2S - Get Trucker Jobs - D2S - SMS - Drips,CDL Jobs,3rdDay930AM,108930,(6) 8633458471 (3.659%),,_
488,Fluent,D2S - Get Trucker Jobs - D2S - SMS - Drips,Default Campaign,2ndDay915AM,95892,(6) 3867661054 (2.013%),,_
489,Fluent,D2S - Get Trucker Jobs - D2S - SMS - Drips,Default Campaign,3rdDay930AM,95894,(6) 2409858261 (2.256%),,_
485,Fluent,D2S - Get Trucker Jobs - D2S - SMS - Drips,Drivers Deserve More,1stDay1035AM,123532,(6) 4128834378 (2.128%),_,(6) 5626003825 (N/A%)
1,Fluent,D2S - LexLaw - Credit Repair - D2S - SMS - Drips,Back on Track,1stDay1100AM,113333,(11) 8124078165 (0.810%),(11) 7752521438 (N/A%),(11) 9783013074 (N/A%),(11) 6266632934 (5.357%)
2,Fluent,D2S - LexLaw - Credit Repair - D2S - SMS - Drips,Back on Track,1stDay915AM,113332,(11) 6789189945 (0.408%),(11) 8438903097 (N/A%),(11) 8035988490 (N/A%),(11) 7067197485 (6.620%)
3,Fluent,D2S - LexLaw - Credit Repair - D2S - SMS - Drips,Back on Track,2ndDay1000AM,113336,(11) 4342315733 (1.099%),(11) 6163144288 (N/A%),(11) 9727795434 (N/A%),(11) 4012108031 (2.809%)
4,Fluent,D2S - LexLaw - Credit Repair - D2S - SMS - Drips,Back on Track,3rdDay1100AM,113338,(11) 9415596945 (1.036%),(11) 4063939555 (N/A%),(11) 8102833330 (N/A%),(11) 6823435838 (1.485%)
5,Fluent,D2S - LexLaw - Credit Repair - D2S - SMS - Drips,Help Yourself,1stDay1100AM,98020,(11) 5165596443 (2.553%),(11) 9515010547 (N/A%),(11) 5854016733 (N/A%),(11) 9852962524 (4.231%)
6,Fluent,D2S - LexLaw - Credit Repair - D2S - SMS - Drips,Help Yourself,1stDay915AM,98019,(11) 2073674280 (2.193%),(11) 9704895612 (N/A%),(11) 8152470593 (N/A%),(11) 7073906432 (8.955%)
7,Fluent,D2S - LexLaw - Credit Repair - D2S - SMS - Drips,Help Yourself,2ndDay1000AM,98023,(11) 7153124726 (0.508%),(11) 5752354325 (N/A%),(11) 3464508816 (N/A%),(11) 4086760296 (2.551%)
8,Fluent,D2S - LexLaw - Credit Repair - D2S - SMS - Drips,Help Yourself,3rdDay1100AM,98025,(11) 8052881438 (1.149%),(11) 2532361832 (N/A%),(11) 8183382986 (N/A%),(11) 7312556912 (1.869%)
9,Fluent,D2S - LexLaw - Credit Repair - D2S - SMS - Drips,Help Yourself Cadence,1stDay915AM,120776,(11) 6107057619 (0.889%),(11) 5172712850 (N/A%),(11) 9085064538 (N/A%),(11) 2064743992 (9.274%)
10,Fluent,D2S - LexLaw - Credit Repair - D2S - SMS - Drips,Help Yourself Cadence,2ndDay1000AM,120780,(11) 9803408664 (0.493%),(11) 6307932710 (N/A%),(11) 9203133860 (N/A%),(11) 6072303131 (3.627%)
11,Fluent,D2S - LexLaw - Credit Repair - D2S - SMS - Drips,Help Yourself Cadence,2ndDay400PM,120782,(11) 9105054889 (0%),(11) 3135726189 (N/A%),(11) 4232594089 (N/A%),(11) 3184097356 (0.521%)
12,Fluent,D2S - LexLaw - Credit Repair - D2S - SMS - Drips,Seasonal,1stDay1100AM,130548,(11) 6033143769 (1.639%),(11) 9892793150 (N/A%),(11) 3017782556 (N/A%),(11) 2392994288 (5.808%)
13,Fluent,D2S - LexLaw - Credit Repair - D2S - SMS - Drips,Seasonal,1stDay915AM,130547,(11) 8564635752 (1.255%),(11) 9362874445 (N/A%),(11) 2692333455 (N/A%),(11) 8453177433 (1.642%)
14,Fluent,D2S - LexLaw - Credit Repair - D2S - SMS - Drips,Seasonal,2ndDay1000AM,130551,(11) 4402712992 (0.877%),(11) 3092256349 (N/A%),(11) 7344633567 (N/A%),(11) 5082764516 (4.444%)
15,Fluent,D2S - LexLaw - Credit Repair - D2S - SMS - Drips,Seasonal,3rdDay1100AM,130553,(11) 8645896923 (0.288%),(11) 2564024630 (N/A%),(11) 6014762822 (N/A%),(11) 9034035241 (3.023%)
276,Fluent,D2S - Playtika - Casino Games - App,Ease of Playing,3rdDay200PM,132978,(6) 2543462430 (0%),_,(6) 4782941178 (1.754%)
281,Fluent,D2S - Playtika - Casino Games - App,Ease of Playing,1stDay130PM,132973,(6) 2406572594 (0%),,_
282,Fluent,D2S - Playtika - Casino Games - App,Ease of Playing,1stDay430PM,132974,(6) 9098533120 (0%),,_
283,Fluent,D2S - Playtika - Casino Games - App,Ease of Playing,1stDay915AM,132972,(6) 7086401072 (0%),,_
284,Fluent,D2S - Playtika - Casino Games - App,Ease of Playing,2ndDay1030AM,132976,(6) 9853442046 (0%),,_
277,Fluent,D2S - Playtika - Casino Games - App,Gaming Verbiage,1stDay130PM,118388,(6) 4129474145 (0%),_,(6) 5626670798 (11.688%)
278,Fluent,D2S - Playtika - Casino Games - App,Gaming Verbiage,2ndDay1030AM,118391,(6) 7209129456 (0%),_,(6) 6188223931 (10.938%)
285,Fluent,D2S - Playtika - Casino Games - App,Gaming Verbiage,1stDay430PM,118389,(6) 4177338029 (0%),,_
286,Fluent,D2S - Playtika - Casino Games - App,Gaming Verbiage,1stDay915AM,118387,(6) 7167866023 (0%),,_
287,Fluent,D2S - Playtika - Casino Games - App,Gaming Verbiage,3rdDay200PM,118393,(6) 9169078338 (0%),,_
279,Fluent,D2S - Playtika - Casino Games - App,Top Rated Game,1stDay430PM,126827,(6) 8609347339 (0%),(6) 7607094733 (N/A%),_
280,Fluent,D2S - Playtika - Casino Games - App,Top Rated Game,2ndDay1030AM,126829,(6) 2523926014 (0%),_,(6) 6615026649 (1.449%)
288,Fluent,D2S - Playtika - Casino Games - App,Top Rated Game,1stDay130PM,126826,(6) 5097493213 (0%),,_
289,Fluent,D2S - Playtika - Casino Games - App,Top Rated Game,1stDay915AM,126825,(6) 5305087925 (0%),,_
290,Fluent,D2S - Playtika - Casino Games - App,Top Rated Game,3rdDay200PM,126831,(6) 9283947108 (0%),,_
215,Fluent,D2S - Policy Savings - Medicare - SMS,Benefits,1stDay1100AM,105742,(6) 5413953070 (1.351%),,(6) 4698420433 (23.116%),
219,Fluent,D2S - Policy Savings - Medicare - SMS,Benefits,2ndDay915AM,105745,(6) 5026282403 (1.476%),,_
220,Fluent,D2S - Policy Savings - Medicare - SMS,Benefits,3rdDay930AM,105747,(6) 5205270284 (0.709%),,_
213,Fluent,D2S - Policy Savings - Medicare - SMS,Informed Decision,3rdDay930AM,124157,(6) 3602842275 (2.158%),(6) 3159535026 (N/A%),(6) 6184084068 (1.863%),(6) 4174588026 (0.658%)
221,Fluent,D2S - Policy Savings - Medicare - SMS,Informed Decision,2ndDay915AM,124155,(6) 5049771877 (1.014%),,_
216,Fluent,D2S - Policy Savings - Medicare - SMS,Protect & Trust,3rdDay930AM,113042,(6) 4195064041 (1.389%),_,(6) 7606640198 (0%)
214,Fluent,D2S - Policy Savings - Medicare - SMS,Urgency + Benefits – OE 2021,3rdDay930AM,129665,(6) 2293329018 (1.439%),(6) 8137363718 (N/A%),(6) 4439717706 (2.027%),(6) 3374862082 (2.759%)
222,Fluent,D2S - Policy Savings - Medicare - SMS,Urgency + Benefits – OE 2021,2ndDay915AM,129663,(6) 6065030534 (1.062%),,_
217,Fluent,D2S - Policy Savings - Medicare - SMS,What you need,1stDay1100AM,116885,(6) 7405575848 (1.878%),_,(6) 6155922237 (7.860%)
218,Fluent,D2S - Policy Savings - Medicare - SMS,What you need,2ndDay915AM,116888,(6) 9317404006 (1.018%),_,(6) 7207133886 (0.566%)
223,Fluent,D2S - Policy Savings - Medicare - SMS,What you need,1stDay915AM,116884,(6) 7862757130 (1.905%),,_
449,Fluent,D2S - SurveyJunkie - Lock Screen Ads - SMS,Influencer Focus,2ndDay1000AM,133053,(11) 3093024888 (2.174%),(11) 7344633777 (N/A%),(11) 5082764957 (4.283%),(11) 5172806797 (4.029%)
450,Fluent,D2S - SurveyJunkie - Lock Screen Ads - SMS,Rewards Focus,3rdDay1100AM,133048,(11) 7753021977 (0.427%),(11) 9783073174 (N/A%),(11) 6266632393 (2.548%),(11) 4402916893 (2.247%)
447,Fluent,PPC - Auto Insurance MAIN,Don't Settle IVR + Day 2 SMS,2ndDay1230PM,97094,,_,(6) 6823435053 (1.986%)
445,Fluent,PPC - Auto Insurance MAIN,Mimic Outbound Dial + 1 SMS,2ndDay1230PM,94410_,(6) 4015322119 (N/A%),(6) 4345696058 (4.271%),(6) 2068449079 (2.376%)
446,Fluent,PPC - Auto Insurance MAIN,Refresh Rate - 219841,2ndDay1230PM,133331_,(6) 9088866106 (N/A%),(6) 6262635582 (1.631%),(6) 3107446150 (1.689%)
448,Fluent,PPC - Auto Insurance MAIN,Refresh Rate - 219841,1stDay200PM,133329,,_,(6) 7343983680 (0%)
517,Fluent,PPC - Datalot - Medicaid - DR - PPCall - MSG - AMP,Checklist,2ndDay930AM,112956,,_,(8) 9122506189 (5.183%)
518,Fluent,PPC - Datalot - Medicaid - DR - PPCall - MSG - AMP,Entitled,1stDay915AM,103693,,_,(8) 9185121030 (0%)
516,Fluent,PPC - Datalot - Medicaid - DR - PPCall - MSG - AMP,You're not alone,1stDay915AM,122185_,(8) 7406750861 (N/A%),,(8) 4056460543 (2.326%)
421,Fluent,PPC - HealthSpire - Aetna Dual Eligible - Drips - MSG - AMP,Cover the Gaps,1stDay1200PM,96776,(6) 9415417359 (2.100%),,(6) 7349664079 (2.222%),
422,Fluent,PPC - HealthSpire - Aetna Dual Eligible - Drips - MSG - AMP,Cover the Gaps,1stDay200PM,96777,(6) 3187055015 (1.064%),_,(6) 9803326130 (3.073%)
424,Fluent,PPC - HealthSpire - Aetna Dual Eligible - Drips - MSG - AMP,Cover the Gaps,1stDay400PM,96778,(6) 2317511394 (1.187%),,_
425,Fluent,PPC - HealthSpire - Aetna Dual Eligible - Drips - MSG - AMP,Cover the Gaps,2ndDay1200PM,96780,(6) 3046601038 (0.396%),,_
423,Fluent,PPC - HealthSpire - Aetna Dual Eligible - Drips - MSG - AMP,Cover the Gaps + Skip Day 2,1stDay1200PM,111382,(6) 7577025554 (2.597%),_,(6) 8505186217 (0%)
426,Fluent,PPC - HealthSpire - Aetna Dual Eligible - Drips - MSG - AMP,Cover the Gaps + Skip Day 2,1stDay400PM,111384,(6) 9105415182 (0.709%),,_
427,Fluent,PPC - HealthSpire - Aetna Dual Eligible - Drips - MSG - AMP,Cover the Gaps + Skip Day 2,4thDay1000AM,111387,(6) 3369164326 (2.174%),,_
321,Fluent,PPC - Lexington Law - Credit Repair - DR - PPCall - MSG (2nd Party),Fluent Language,1stDay1100AM,123672,,_,(6) 8456090469 (0%)
322,Fluent,PPC - Lexington Law - Credit Repair - DR - PPCall - MSG (2nd Party),Fluent Language,1stDay905AM,123671,,_,(6) 9516668218 (0.182%)
323,Fluent,PPC - Lexington Law - Credit Repair - DR - PPCall - MSG (2nd Party),Help Yourself,1stDay1100AM,96100,,_,(6) 9705783806 (0%)
324,Fluent,PPC - Lexington Law - Credit Repair - DR - PPCall - MSG (2nd Party),Help Yourself,1stDay430PM,96102,,_,(6) 8149195269 (2.888%)
325,Fluent,PPC - Lexington Law - Credit Repair - DR - PPCall - MSG (2nd Party),Help Yourself,1stDay905AM,96099,,_,(6) 8637666716 (0.649%)
319,Fluent,PPC - Lexington Law - Credit Repair - DR - PPCall - MSG (2nd Party),Help Yourself Cadence,1stDay1100AM,121068_,(6) 5304407538 (N/A%),(6) 4147759368 (N/A%),(6) 2404518453 (0.459%)
320,Fluent,PPC - Lexington Law - Credit Repair - DR - PPCall - MSG (2nd Party),Help Yourself Cadence,1stDay905AM,121067_,(6) 6316144808 (N/A%),(6) 3865905421 (N/A%),(6) 4128503148 (0.455%)
326,Fluent,PPC - Lexington Law - Credit Repair - DR - PPCall - MSG (2nd Party),Level Up,1stDay1100AM,110918,,_,(6) 5623524892 (0.326%)
327,Fluent,PPC - Lexington Law - Credit Repair - DR - PPCall - MSG (2nd Party),Level Up,1stDay430PM,110920,,_,(6) 9284608941 (1.408%)
328,Fluent,PPC - Lexington Law - Credit Repair - DR - PPCall - MSG (2nd Party),Level Up,1stDay905AM,110917,,_,(6) 7315043561 (0%)
401,Fluent,PPC - SSDI Main,Advocate - H&S Main,2ndDay1035AM,93485,(6) 6063570015 (1.657%),,_
402,Fluent,PPC - SSDI Main,Advocate H&S Main + Skip Day 2,5thDay1230PM,98925,(6) 5026855024 (8.038%),,_
398,Fluent,PPC - SSDI Main,Defend,1stDay1130AM,121787,(6) 5414223245 (2.752%),(6) 5134722523 (N/A%),(6) 4698138953 (12.414%),(6) 3526325892 (5.941%)
403,Fluent,PPC - SSDI Main,Defend,5thDay1230PM,121792,(6) 6184484192 (0%),,_
399,Fluent,PPC - SSDI Main,Entitled,2ndDay1035AM,112038,(6) 9378892925 (2.199%),_,(6) 5047322661 (1.094%)
400,Fluent,PPC - SSDI Main,Short Cadence Test,3rdDay1100AM,123545,(6) 8045062225 (18.548%),_,(6) 6025602351 (1.307%)
271,Fluent,PPC - Tax Debt Main,Equation,2ndDay1115AM,128455,(11) 8646185360 (3.448%),(11) 2564089786 (N/A%),(11) 6014636868 (N/A%),(11) 9034037229 (1.031%)
272,Fluent,PPC - Tax Debt Main,Establish Your Plan,1stDay1015AM,121922,(11) 9105049822 (12.500%),(11) 3135726562 (N/A%),(11) 4232958815 (N/A%),(11) 3184096908 (0%)
273,Fluent,PPC - Tax Debt Main,Establish Your Plan,1stDay1200PM,121923,(11) 7153124944 (N/A%),(11) 5752354312 (N/A%),(11) 3464604275 (N/A%),(11) 4086760509 (2.326%)
274,Fluent,PPC - Tax Debt Main,Establish Your Plan,2ndDay1115AM,121925,(11) 9803057749 (2.597%),(11) 6307933857 (N/A%),(11) 9203133868 (N/A%),(11) 6072046509 (1.087%)
275,Fluent,PPC - Tax Debt Main,Qualify IVR + Day 2 SMS,2ndDay1115AM,97131,(11) 6789521630 (4.301%),(11) 8438904311 (N/A%),(11) 8035988465 (N/A%),(11) 7067197510 (1.087%)
356,Fluent,WN - Medicare Supplement MAIN,Checklist - OE 2021,1stDay1015AM,121912,(8) 7328383455 (6.527%),(8) 9735207868 (N/A%),(8) 2078147479 (1.462%),(8) 2489169250 (0.236%)
358,Fluent,WN - Medicare Supplement MAIN,Checklist - OE 2021,4thDay300PM,121919,,_,(8) 2812620683 (1.154%)
359,Fluent,WN - Medicare Supplement MAIN,Don't Miss Out – OE 2021,1stDay1015AM,121776,,_,(8) 2174923859 (8.527%)
360,Fluent,WN - Medicare Supplement MAIN,Lock in Rate Early (No OE) - OE 2021,4thDay200PM,121096,,_,(8) 4013731041 (0.803%)
361,Fluent,WN - Medicare Supplement MAIN,No Gaps – OE 2021,1stDay1015AM,115778,,_,(8) 5407504278 (20.312%)
357,Fluent,WN - Medicare Supplement MAIN,Urgency + Benefits (No OE) – OE 2021,1stDay1015AM,127761_,(8) 6318550976 (N/A%),(8) 3129676159 (0.357%),(8) 3059901336 (5.484%)
362,Fluent,WN - Medicare Supplement MAIN,Urgency + Benefits (No OE) – OE 2021,2ndDay200PM,127766,,_,(8) 4104415890 (1.056%)
363,Fluent,WN - Medicare Supplement MAIN,Urgency + Benefits + Cadence – OE 2021,3rdDay200PM,117796,,_,(8) 2392493611 (1.782%)
68,Fluent - Website Reengagement,Jobs - Resubscribes,Keyword,LiveDelayLive,112112,(6) 9786131028 (0%),(6) 7347896953 (N/A%),,(6) 7752615223 (32.644%)
72,Fluent - Website Reengagement,Jobs - Resubscribes,Keyword,10thDay930AM,119139,(6) 8595777214 (0.435%),_,(6) 6614670232 (12.222%)
73,Fluent - Website Reengagement,Jobs - Resubscribes,Keyword,4thDay1230PM,112119,(6) 8038799005 (0%),_,(6) 2312798384 (25.362%)
74,Fluent - Website Reengagement,Jobs - Resubscribes,Keyword,7thday930AM,112121,(6) 9159002912 (0%),_,(6) 8565086061 (13.522%)
75,Fluent - Website Reengagement,Jobs - Resubscribes,Keyword,8thDay1230PM,119137,(6) 9363428280 (0%),_,(6) 4063161597 (8.060%)
76,Fluent - Website Reengagement,Jobs - Resubscribes,Keyword,LiveDelay5Min,112113,(6) 9086381719 (0%),_,(6) 6054538040 (34.513%)
82,Fluent - Website Reengagement,Jobs - Resubscribes,Keyword,2ndDay915AM,112115,(6) 7085128017 (0%),,_
83,Fluent - Website Reengagement,Jobs - Resubscribes,Keyword,3rdDay930AM,112117,(6) 5307312248 (0%),,_
